p = 0.19, q = 0.26, eq_value = 0.0000
p = 0.20, q = 0.26, eq_value = 0.0000
p = 0.21, q = 0.26, eq_value = 0.0000
p = 0.22, q = 0.26, eq_value = 0.0000
p = 0.23, q = 0.26, eq_value = 0.0000
p = 0.24, q = 0.26, eq_value = 0.0000
p = 0.25, q = 0.26, eq_value = 0.0000
p = 0.26, q = 0.26, eq_value = 0.0000
p = 0.27, q = 0.26, eq_value = 0.0000
p = 0.28, q = 0.26, eq_value = 0.0000
p = 0.29, q = 0.26, eq_value = 0.0000
p = 0.30, q = 0.26, eq_value = 0.0000
p = 0.31, q = 0.26, eq_value = 0.0000
p = 0.32, q = 0.26, eq_value = 0.0000
p = 0.33, q = 0.26, eq_value = 0.0000
p = 0.34, q = 0.26, eq_value = 0.0000
p = 0.35, q = 0.26, eq_value = 0.0000
p = 0.36, q = 0.26, eq_value = 0.0000
p = 0.37, q = 0.26, eq_value = 0.0000
p = 0.38, q = 0.26, eq_value = 0.0000
p = 0.39, q = 0.26, eq_value = 0.0000
p = 0.40, q = 0.26, eq_value = 0.0000
p = 0.41, q = 0.26, eq_value = 0.0000
p = 0.42, q = 0.26, eq_value = 0.0000
p = 0.43, q = 0.26, eq_value = 0.0000
p = 0.44, q = 0.26, eq_value = 0.0000
p = 0.45, q = 0.26, eq_value = 0.0000
p = 0.46, q = 0.26, eq_value = 0.0000
p = 0.47, q = 0.26, eq_value = 0.0000
p = 0.48, q = 0.26, eq_value = 0.0000
p = 0.49, q = 0.26, eq_value = 0.0000
p = 0.50, q = 0.26, eq_value = 0.0000
p = 0.51, q = 0.26, eq_value = 0.0000
p = 0.52, q = 0.26, eq_value = 0.0000
p = 0.53, q = 0.26, eq_value = 0.0001
p = 0.54, q = 0.26, eq_value = 0.0008
p = 0.55, q = 0.26, eq_value = 0.0059
p = 0.56, q = 0.26, eq_value = 0.0263
p = 0.57, q = 0.26, eq_value = 0.0815
p = 0.58, q = 0.26, eq_value = 0.1619
p = 0.59, q = 0.26, eq_value = 0.2466
p = 0.60, q = 0.26, eq_value = 0.3194
p = 0.61, q = 0.26, eq_value = 0.3762
p = 0.62, q = 0.26, eq_value = 0.4240
p = 0.63, q = 0.26, eq_value = 0.4651
p = 0.64, q = 0.26, eq_value = 0.5025
p = 0.65, q = 0.26, eq_value = 0.5381
p = 0.66, q = 0.26, eq_value = 0.5669
p = 0.67, q = 0.26, eq_value = 0.5951
p = 0.68, q = 0.26, eq_value = 0.6214
p = 0.69, q = 0.26, eq_value = 0.6425
p = 0.70, q = 0.26, eq_value = 0.6668
p = 0.71, q = 0.26, eq_value = 0.6886
p = 0.72, q = 0.26, eq_value = 0.7077
p = 0.73, q = 0.26, eq_value = 0.7241
p = 0.74, q = 0.26, eq_value = 0.7423
p = 0.75, q = 0.26, eq_value = 0.7581
p = 0.76, q = 0.26, eq_value = 0.7741
p = 0.77, q = 0.26, eq_value = 0.7884
p = 0.78, q = 0.26, eq_value = 0.8022
p = 0.79, q = 0.26, eq_value = 0.8153
p = 0.80, q = 0.26, eq_value = 0.8283
p = 0.81, q = 0.26, eq_value = 0.8402
p = 0.82, q = 0.26, eq_value = 0.8513
p = 0.83, q = 0.26, eq_value = 0.8627
p = 0.84, q = 0.26, eq_value = 0.8730
p = 0.85, q = 0.26, eq_value = 0.8840
p = 0.86, q = 0.26, eq_value = 0.8931
p = 0.87, q = 0.26, eq_value = 0.9028
p = 0.88, q = 0.26, eq_value = 0.9116
p = 0.89, q = 0.26, eq_value = 0.9209
p = 0.90, q = 0.26, eq_value = 0.9287
p = 0.91, q = 0.26, eq_value = 0.9368
p = 0.92, q = 0.26, eq_value = 0.9451
p = 0.93, q = 0.26, eq_value = 0.9525
p = 0.94, q = 0.26, eq_value = 0.9598
p = 0.95, q = 0.26, eq_value = 0.9675
p = 0.96, q = 0.26, eq_value = 0.9742
p = 0.97, q = 0.26, eq_value = 0.9807
p = 0.98, q = 0.26, eq_value = 0.9874
p = 0.99, q = 0.26, eq_value = 0.9940
p = 0.00, q = 0.27, eq_value = 0.0000
p = 0.01, q = 0.27, eq_value = 0.0000
p = 0.02, q = 0.27, eq_value = 0.0000
p = 0.03, q = 0.27, eq_value = 0.0000
p = 0.04, q = 0.27, eq_value = 0.0000
p = 0.05, q = 0.27, eq_value = 0.0000
p = 0.06, q = 0.27, eq_value = 0.0000
p = 0.07, q = 0.27, eq_value = 0.0000
p = 0.08, q = 0.27, eq_value = 0.0000
p = 0.09, q = 0.27, eq_value = 0.0000
p = 0.10, q = 0.27, eq_value = 0.0000
p = 0.11, q = 0.27, eq_value = 0.0000
p = 0.12, q = 0.27, eq_value = 0.0000
p = 0.13, q = 0.27, eq_value = 0.0000
p = 0.14, q = 0.27, eq_value = 0.0000
p = 0.15, q = 0.27, eq_value = 0.0000
p = 0.16, q = 0.27, eq_value = 0.0000
p = 0.17, q = 0.27, eq_value = 0.0000
p = 0.18, q = 0.27, eq_value = 0.0000
p = 0.19, q = 0.27, eq_value = 0.0000
p = 0.20, q = 0.27, eq_value = 0.0000
p = 0.21, q = 0.27, eq_value = 0.0000
p = 0.22, q = 0.27, eq_value = 0.0000
p = 0.23, q = 0.27, eq_value = 0.0000
p = 0.24, q = 0.27, eq_value = 0.0000
p = 0.25, q = 0.27, eq_value = 0.0000
p = 0.26, q = 0.27, eq_value = 0.0000
p = 0.27, q = 0.27, eq_value = 0.0000
p = 0.28, q = 0.27, eq_value = 0.0000
p = 0.29, q = 0.27, eq_value = 0.0000
p = 0.30, q = 0.27, eq_value = 0.0000
p = 0.31, q = 0.27, eq_value = 0.0000
p = 0.32, q = 0.27, eq_value = 0.0000
p = 0.33, q = 0.27, eq_value = 0.0000
p = 0.34, q = 0.27, eq_value = 0.0000
p = 0.35, q = 0.27, eq_value = 0.0000
p = 0.36, q = 0.27, eq_value = 0.0000
p = 0.37, q = 0.27, eq_value = 0.0000
p = 0.38, q = 0.27, eq_value = 0.0000
p = 0.39, q = 0.27, eq_value = 0.0000
p = 0.40, q = 0.27, eq_value = 0.0000
p = 0.41, q = 0.27, eq_value = 0.0000
p = 0.42, q = 0.27, eq_value = 0.0000
p = 0.43, q = 0.27, eq_value = 0.0000
p = 0.44, q = 0.27, eq_value = 0.0000
p = 0.45, q = 0.27, eq_value = 0.0000
p = 0.46, q = 0.27, eq_value = 0.0000
p = 0.47, q = 0.27, eq_value = 0.0000
p = 0.48, q = 0.27, eq_value = 0.0000
p = 0.49, q = 0.27, eq_value = 0.0000
p = 0.50, q = 0.27, eq_value = 0.0000
p = 0.51, q = 0.27, eq_value = 0.0000
p = 0.52, q = 0.27, eq_value = 0.0000
p = 0.53, q = 0.27, eq_value = 0.0002
p = 0.54, q = 0.27, eq_value = 0.0013
p = 0.55, q = 0.27, eq_value = 0.0090
p = 0.56, q = 0.27, eq_value = 0.0328
p = 0.57, q = 0.27, eq_value = 0.1005
p = 0.58, q = 0.27, eq_value = 0.1849
p = 0.59, q = 0.27, eq_value = 0.2663
p = 0.60, q = 0.27, eq_value = 0.3317
p = 0.61, q = 0.27, eq_value = 0.3883
p = 0.62, q = 0.27, eq_value = 0.4363
p = 0.63, q = 0.27, eq_value = 0.4770
p = 0.64, q = 0.27, eq_value = 0.5151
p = 0.65, q = 0.27, eq_value = 0.5450
p = 0.66, q = 0.27, eq_value = 0.5752
p = 0.67, q = 0.27, eq_value = 0.6031
p = 0.68, q = 0.27, eq_value = 0.6299
p = 0.69, q = 0.27, eq_value = 0.6502
p = 0.70, q = 0.27, eq_value = 0.6736
p = 0.71, q = 0.27, eq_value = 0.6949
p = 0.72, q = 0.27, eq_value = 0.7130
p = 0.73, q = 0.27, eq_value = 0.7308
p = 0.74, q = 0.27, eq_value = 0.7470
p = 0.75, q = 0.27, eq_value = 0.7633
p = 0.76, q = 0.27, eq_value = 0.7786
p = 0.77, q = 0.27, eq_value = 0.7922
p = 0.78, q = 0.27, eq_value = 0.8068
p = 0.79, q = 0.27, eq_value = 0.8192
p = 0.80, q = 0.27, eq_value = 0.8316
p = 0.81, q = 0.27, eq_value = 0.8425
p = 0.82, q = 0.27, eq_value = 0.8558
p = 0.83, q = 0.27, eq_value = 0.8662
p = 0.84, q = 0.27, eq_value = 0.8766
p = 0.85, q = 0.27, eq_value = 0.8858
p = 0.86, q = 0.27, eq_value = 0.8958
p = 0.87, q = 0.27, eq_value = 0.9049
p = 0.88, q = 0.27, eq_value = 0.9141
p = 0.89, q = 0.27, eq_value = 0.9225
p = 0.90, q = 0.27, eq_value = 0.9304
p = 0.91, q = 0.27, eq_value = 0.9380
p = 0.92, q = 0.27, eq_value = 0.9461
p = 0.93, q = 0.27, eq_value = 0.9533
p = 0.94, q = 0.27, eq_value = 0.9609
p = 0.95, q = 0.27, eq_value = 0.9679
p = 0.96, q = 0.27, eq_value = 0.9748
p = 0.97, q = 0.27, eq_value = 0.9811
p = 0.98, q = 0.27, eq_value = 0.9878
p = 0.99, q = 0.27, eq_value = 0.9939
p = 0.00, q = 0.28, eq_value = 0.0000
p = 0.01, q = 0.28, eq_value = 0.0000
p = 0.02, q = 0.28, eq_value = 0.0000
p = 0.03, q = 0.28, eq_value = 0.0000
p = 0.04, q = 0.28, eq_value = 0.0000
p = 0.05, q = 0.28, eq_value = 0.0000
p = 0.06, q = 0.28, eq_value = 0.0000
p = 0.07, q = 0.28, eq_value = 0.0000
p = 0.08, q = 0.28, eq_value = 0.0000
p = 0.09, q = 0.28, eq_value = 0.0000
p = 0.10, q = 0.28, eq_value = 0.0000
p = 0.11, q = 0.28, eq_value = 0.0000
p = 0.12, q = 0.28, eq_value = 0.0000
p = 0.13, q = 0.28, eq_value = 0.0000
p = 0.14, q = 0.28, eq_value = 0.0000
p = 0.15, q = 0.28, eq_value = 0.0000
p = 0.16, q = 0.28, eq_value = 0.0000
p = 0.17, q = 0.28, eq_value = 0.0000
p = 0.18, q = 0.28, eq_value = 0.0000
p = 0.19, q = 0.28, eq_value = 0.0000
p = 0.20, q = 0.28, eq_value = 0.0000
p = 0.21, q = 0.28, eq_value = 0.0000
p = 0.22, q = 0.28, eq_value = 0.0000
p = 0.23, q = 0.28, eq_value = 0.0000
p = 0.24, q = 0.28, eq_value = 0.0000
p = 0.25, q = 0.28, eq_value = 0.0000
p = 0.26, q = 0.28, eq_value = 0.0000
p = 0.27, q = 0.28, eq_value = 0.0000
p = 0.28, q = 0.28, eq_value = 0.0000
p = 0.29, q = 0.28, eq_value = 0.0000
p = 0.30, q = 0.28, eq_value = 0.0000
p = 0.31, q = 0.28, eq_value = 0.0000
p = 0.32, q = 0.28, eq_value = 0.0000
p = 0.33, q = 0.28, eq_value = 0.0000
p = 0.34, q = 0.28, eq_value = 0.0000
p = 0.35, q = 0.28, eq_value = 0.0000
p = 0.36, q = 0.28, eq_value = 0.0000
p = 0.37, q = 0.28, eq_value = 0.0000
p = 0.38, q = 0.28, eq_value = 0.0000
p = 0.39, q = 0.28, eq_value = 0.0000
p = 0.40, q = 0.28, eq_value = 0.0000
p = 0.41, q = 0.28, eq_value = 0.0000
p = 0.42, q = 0.28, eq_value = 0.0000
p = 0.43, q = 0.28, eq_value = 0.0000
p = 0.44, q = 0.28, eq_value = 0.0000
p = 0.45, q = 0.28, eq_value = 0.0000
p = 0.46, q = 0.28, eq_value = 0.0000
p = 0.47, q = 0.28, eq_value = 0.0000
p = 0.48, q = 0.28, eq_value = 0.0000
p = 0.49, q = 0.28, eq_value = 0.0000
p = 0.50, q = 0.28, eq_value = 0.0000
p = 0.51, q = 0.28, eq_value = 0.0000
p = 0.52, q = 0.28, eq_value = 0.0001
p = 0.53, q = 0.28, eq_value = 0.0004
p = 0.54, q = 0.28, eq_value = 0.0027
p = 0.55, q = 0.28, eq_value = 0.0112
p = 0.56, q = 0.28, eq_value = 0.0465
p = 0.57, q = 0.28, eq_value = 0.1152
p = 0.58, q = 0.28, eq_value = 0.2043
p = 0.59, q = 0.28, eq_value = 0.2834
p = 0.60, q = 0.28, eq_value = 0.3504
p = 0.61, q = 0.28, eq_value = 0.4036
p = 0.62, q = 0.28, eq_value = 0.4482
p = 0.63, q = 0.28, eq_value = 0.4858
p = 0.64, q = 0.28, eq_value = 0.5246
p = 0.65, q = 0.28, eq_value = 0.5523
p = 0.66, q = 0.28, eq_value = 0.5850
p = 0.67, q = 0.28, eq_value = 0.6109
p = 0.68, q = 0.28, eq_value = 0.6348
p = 0.69, q = 0.28, eq_value = 0.6603
p = 0.70, q = 0.28, eq_value = 0.6806
p = 0.71, q = 0.28, eq_value = 0.6984
p = 0.72, q = 0.28, eq_value = 0.7179
p = 0.73, q = 0.28, eq_value = 0.7368
p = 0.74, q = 0.28, eq_value = 0.7522
p = 0.75, q = 0.28, eq_value = 0.7680
p = 0.76, q = 0.28, eq_value = 0.7829
p = 0.77, q = 0.28, eq_value = 0.7972
p = 0.78, q = 0.28, eq_value = 0.8101
p = 0.79, q = 0.28, eq_value = 0.8229
p = 0.80, q = 0.28, eq_value = 0.8345
p = 0.81, q = 0.28, eq_value = 0.8465
p = 0.82, q = 0.28, eq_value = 0.8568
p = 0.83, q = 0.28, eq_value = 0.8685
p = 0.84, q = 0.28, eq_value = 0.8796
p = 0.85, q = 0.28, eq_value = 0.8887
p = 0.86, q = 0.28, eq_value = 0.8974
p = 0.87, q = 0.28, eq_value = 0.9067
p = 0.88, q = 0.28, eq_value = 0.9150
p = 0.89, q = 0.28, eq_value = 0.9237
p = 0.90, q = 0.28, eq_value = 0.9317
p = 0.91, q = 0.28, eq_value = 0.9393
p = 0.92, q = 0.28, eq_value = 0.9468
p = 0.93, q = 0.28, eq_value = 0.9548
p = 0.94, q = 0.28, eq_value = 0.9614
p = 0.95, q = 0.28, eq_value = 0.9685
p = 0.96, q = 0.28, eq_value = 0.9754
p = 0.97, q = 0.28, eq_value = 0.9819
p = 0.98, q = 0.28, eq_value = 0.9879
p = 0.99, q = 0.28, eq_value = 0.9941
p = 0.00, q = 0.29, eq_value = 0.0000
p = 0.01, q = 0.29, eq_value = 0.0000
p = 0.02, q = 0.29, eq_value = 0.0000
p = 0.03, q = 0.29, eq_value = 0.0000
p = 0.04, q = 0.29, eq_value = 0.0000
p = 0.05, q = 0.29, eq_value = 0.0000
p = 0.06, q = 0.29, eq_value = 0.0000
p = 0.07, q = 0.29, eq_value = 0.0000
p = 0.08, q = 0.29, eq_value = 0.0000
p = 0.09, q = 0.29, eq_value = 0.0000
p = 0.10, q = 0.29, eq_value = 0.0000
p = 0.11, q = 0.29, eq_value = 0.0000
p = 0.12, q = 0.29, eq_value = 0.0000
p = 0.13, q = 0.29, eq_value = 0.0000
p = 0.14, q = 0.29, eq_value = 0.0000
p = 0.15, q = 0.29, eq_value = 0.0000
p = 0.16, q = 0.29, eq_value = 0.0000
p = 0.17, q = 0.29, eq_value = 0.0000
p = 0.18, q = 0.29, eq_value = 0.0000
p = 0.19, q = 0.29, eq_value = 0.0000
p = 0.20, q = 0.29, eq_value = 0.0000
p = 0.21, q = 0.29, eq_value = 0.0000
p = 0.22, q = 0.29, eq_value = 0.0000
p = 0.23, q = 0.29, eq_value = 0.0000
p = 0.24, q = 0.29, eq_value = 0.0000
p = 0.25, q = 0.29, eq_value = 0.0000
p = 0.26, q = 0.29, eq_value = 0.0000
p = 0.27, q = 0.29, eq_value = 0.0000
p = 0.28, q = 0.29, eq_value = 0.0000
p = 0.29, q = 0.29, eq_value = 0.0000
p = 0.30, q = 0.29, eq_value = 0.0000
p = 0.31, q = 0.29, eq_value = 0.0000
p = 0.32, q = 0.29, eq_value = 0.0000
p = 0.33, q = 0.29, eq_value = 0.0000
p = 0.34, q = 0.29, eq_value = 0.0000
p = 0.35, q = 0.29, eq_value = 0.0000
p = 0.36, q = 0.29, eq_value = 0.0000
p = 0.37, q = 0.29, eq_value = 0.0000
p = 0.38, q = 0.29, eq_value = 0.0000
p = 0.39, q = 0.29, eq_value = 0.0000
p = 0.40, q = 0.29, eq_value = 0.0000
p = 0.41, q = 0.29, eq_value = 0.0000
p = 0.42, q = 0.29, eq_value = 0.0000
p = 0.43, q = 0.29, eq_value = 0.0000
p = 0.44, q = 0.29, eq_value = 0.0000
p = 0.45, q = 0.29, eq_value = 0.0000
p = 0.46, q = 0.29, eq_value = 0.0000
p = 0.47, q = 0.29, eq_value = 0.0000
p = 0.48, q = 0.29, eq_value = 0.0000
p = 0.49, q = 0.29, eq_value = 0.0000
p = 0.50, q = 0.29, eq_value = 0.0000
p = 0.51, q = 0.29, eq_value = 0.0000
p = 0.52, q = 0.29, eq_value = 0.0000
p = 0.53, q = 0.29, eq_value = 0.0003
p = 0.54, q = 0.29, eq_value = 0.0032
p = 0.55, q = 0.29, eq_value = 0.0154
p = 0.56, q = 0.29, eq_value = 0.0581
p = 0.57, q = 0.29, eq_value = 0.1341
p = 0.58, q = 0.29, eq_value = 0.2245
p = 0.59, q = 0.29, eq_value = 0.3007
p = 0.60, q = 0.29, eq_value = 0.3628
p = 0.61, q = 0.29, eq_value = 0.4157
p = 0.62, q = 0.29, eq_value = 0.4602
p = 0.63, q = 0.29, eq_value = 0.5013
p = 0.64, q = 0.29, eq_value = 0.5363
p = 0.65, q = 0.29, eq_value = 0.5647
p = 0.66, q = 0.29, eq_value = 0.5949
p = 0.67, q = 0.29, eq_value = 0.6198
p = 0.68, q = 0.29, eq_value = 0.6448
p = 0.69, q = 0.29, eq_value = 0.6671
p = 0.70, q = 0.29, eq_value = 0.6861
p = 0.71, q = 0.29, eq_value = 0.7089
p = 0.72, q = 0.29, eq_value = 0.7232
p = 0.73, q = 0.29, eq_value = 0.7410
p = 0.74, q = 0.29, eq_value = 0.7574
p = 0.75, q = 0.29, eq_value = 0.7714
p = 0.76, q = 0.29, eq_value = 0.7873
p = 0.77, q = 0.29, eq_value = 0.8002
p = 0.78, q = 0.29, eq_value = 0.8137
p = 0.79, q = 0.29, eq_value = 0.8268
p = 0.80, q = 0.29, eq_value = 0.8382
p = 0.81, q = 0.29, eq_value = 0.8493
p = 0.82, q = 0.29, eq_value = 0.8613
p = 0.83, q = 0.29, eq_value = 0.8716
p = 0.84, q = 0.29, eq_value = 0.8806
p = 0.85, q = 0.29, eq_value = 0.8905
p = 0.86, q = 0.29, eq_value = 0.8996
p = 0.87, q = 0.29, eq_value = 0.9085
p = 0.88, q = 0.29, eq_value = 0.9167
p = 0.89, q = 0.29, eq_value = 0.9256
p = 0.90, q = 0.29, eq_value = 0.9332
p = 0.91, q = 0.29, eq_value = 0.9411
p = 0.92, q = 0.29, eq_value = 0.9483
p = 0.93, q = 0.29, eq_value = 0.9554
p = 0.94, q = 0.29, eq_value = 0.9618
p = 0.95, q = 0.29, eq_value = 0.9692
p = 0.96, q = 0.29, eq_value = 0.9754
p = 0.97, q = 0.29, eq_value = 0.9820
p = 0.98, q = 0.29, eq_value = 0.9883
p = 0.99, q = 0.29, eq_value = 0.9942
p = 0.00, q = 0.30, eq_value = 0.0000
p = 0.01, q = 0.30, eq_value = 0.0000
p = 0.02, q = 0.30, eq_value = 0.0000
p = 0.03, q = 0.30, eq_value = 0.0000
p = 0.04, q = 0.30, eq_value = 0.0000
p = 0.05, q = 0.30, eq_value = 0.0000
p = 0.06, q = 0.30, eq_value = 0.0000
p = 0.07, q = 0.30, eq_value = 0.0000
p = 0.08, q = 0.30, eq_value = 0.0000
p = 0.09, q = 0.30, eq_value = 0.0000
p = 0.10, q = 0.30, eq_value = 0.0000
p = 0.11, q = 0.30, eq_value = 0.0000
p = 0.12, q = 0.30, eq_value = 0.0000
p = 0.13, q = 0.30, eq_value = 0.0000
p = 0.14, q = 0.30, eq_value = 0.0000
p = 0.15, q = 0.30, eq_value = 0.0000
p = 0.16, q = 0.30, eq_value = 0.0000
p = 0.17, q = 0.30, eq_value = 0.0000
p = 0.18, q = 0.30, eq_value = 0.0000
p = 0.19, q = 0.30, eq_value = 0.0000
p = 0.20, q = 0.30, eq_value = 0.0000
p = 0.21, q = 0.30, eq_value = 0.0000
p = 0.22, q = 0.30, eq_value = 0.0000
p = 0.23, q = 0.30, eq_value = 0.0000
p = 0.24, q = 0.30, eq_value = 0.0000
p = 0.25, q = 0.30, eq_value = 0.0000
p = 0.26, q = 0.30, eq_value = 0.0000
p = 0.27, q = 0.30, eq_value = 0.0000
p = 0.28, q = 0.30, eq_value = 0.0000
p = 0.29, q = 0.30, eq_value = 0.0000
p = 0.30, q = 0.30, eq_value = 0.0000
p = 0.31, q = 0.30, eq_value = 0.0000
p = 0.32, q = 0.30, eq_value = 0.0000
p = 0.33, q = 0.30, eq_value = 0.0000
p = 0.34, q = 0.30, eq_value = 0.0000
p = 0.35, q = 0.30, eq_value = 0.0000
p = 0.36, q = 0.30, eq_value = 0.0000
p = 0.37, q = 0.30, eq_value = 0.0000
p = 0.38, q = 0.30, eq_value = 0.0000
p = 0.39, q = 0.30, eq_value = 0.0000
p = 0.40, q = 0.30, eq_value = 0.0000
p = 0.41, q = 0.30, eq_value = 0.0000
p = 0.42, q = 0.30, eq_value = 0.0000
p = 0.43, q = 0.30, eq_value = 0.0000
p = 0.44, q = 0.30, eq_value = 0.0000
p = 0.45, q = 0.30, eq_value = 0.0000
p = 0.46, q = 0.30, eq_value = 0.0000
p = 0.47, q = 0.30, eq_value = 0.0000
p = 0.48, q = 0.30, eq_value = 0.0000
p = 0.49, q = 0.30, eq_value = 0.0000
p = 0.50, q = 0.30, eq_value = 0.0000
p = 0.51, q = 0.30, eq_value = 0.0000
p = 0.52, q = 0.30, eq_value = 0.0001
p = 0.53, q = 0.30, eq_value = 0.0008
p = 0.54, q = 0.30, eq_value = 0.0047
p = 0.55, q = 0.30, eq_value = 0.0213
p = 0.56, q = 0.30, eq_value = 0.0732
p = 0.57, q = 0.30, eq_value = 0.1599
p = 0.58, q = 0.30, eq_value = 0.2421
p = 0.59, q = 0.30, eq_value = 0.3188
p = 0.60, q = 0.30, eq_value = 0.3802
p = 0.61, q = 0.30, eq_value = 0.4292
p = 0.62, q = 0.30, eq_value = 0.4715
p = 0.63, q = 0.30, eq_value = 0.5090
p = 0.64, q = 0.30, eq_value = 0.5446
p = 0.65, q = 0.30, eq_value = 0.5751
p = 0.66, q = 0.30, eq_value = 0.6029
p = 0.67, q = 0.30, eq_value = 0.6280
p = 0.68, q = 0.30, eq_value = 0.6510
p = 0.69, q = 0.30, eq_value = 0.6714
p = 0.70, q = 0.30, eq_value = 0.6935
p = 0.71, q = 0.30, eq_value = 0.7119
p = 0.72, q = 0.30, eq_value = 0.7293
p = 0.73, q = 0.30, eq_value = 0.7469
p = 0.74, q = 0.30, eq_value = 0.7625
p = 0.75, q = 0.30, eq_value = 0.7765
p = 0.76, q = 0.30, eq_value = 0.7907
p = 0.77, q = 0.30, eq_value = 0.8060
p = 0.78, q = 0.30, eq_value = 0.8182
p = 0.79, q = 0.30, eq_value = 0.8308
p = 0.80, q = 0.30, eq_value = 0.8408
p = 0.81, q = 0.30, eq_value = 0.8530
p = 0.82, q = 0.30, eq_value = 0.8644
p = 0.83, q = 0.30, eq_value = 0.8732
p = 0.84, q = 0.30, eq_value = 0.8829
p = 0.85, q = 0.30, eq_value = 0.8921
p = 0.86, q = 0.30, eq_value = 0.9011
p = 0.87, q = 0.30, eq_value = 0.9095
p = 0.88, q = 0.30, eq_value = 0.9185
p = 0.89, q = 0.30, eq_value = 0.9262
p = 0.90, q = 0.30, eq_value = 0.9347
p = 0.91, q = 0.30, eq_value = 0.9425
p = 0.92, q = 0.30, eq_value = 0.9493
p = 0.93, q = 0.30, eq_value = 0.9559
p = 0.94, q = 0.30, eq_value = 0.9631
p = 0.95, q = 0.30, eq_value = 0.9697
p = 0.96, q = 0.30, eq_value = 0.9763
p = 0.97, q = 0.30, eq_value = 0.9828
p = 0.98, q = 0.30, eq_value = 0.9885
p = 0.99, q = 0.30, eq_value = 0.9944
p = 0.00, q = 0.31, eq_value = 0.0000
p = 0.01, q = 0.31, eq_value = 0.0000
p = 0.02, q = 0.31, eq_value = 0.0000
p = 0.03, q = 0.31, eq_value = 0.0000
p = 0.04, q = 0.31, eq_value = 0.0000
p = 0.05, q = 0.31, eq_value = 0.0000
p = 0.06, q = 0.31, eq_value = 0.0000
p = 0.07, q = 0.31, eq_value = 0.0000
p = 0.08, q = 0.31, eq_value = 0.0000
p = 0.09, q = 0.31, eq_value = 0.0000
p = 0.10, q = 0.31, eq_value = 0.0000
p = 0.11, q = 0.31, eq_value = 0.0000
p = 0.12, q = 0.31, eq_value = 0.0000
p = 0.13, q = 0.31, eq_value = 0.0000
p = 0.14, q = 0.31, eq_value = 0.0000
p = 0.15, q = 0.31, eq_value = 0.0000
p = 0.16, q = 0.31, eq_value = 0.0000
p = 0.17, q = 0.31, eq_value = 0.0000
p = 0.18, q = 0.31, eq_value = 0.0000
p = 0.19, q = 0.31, eq_value = 0.0000
p = 0.20, q = 0.31, eq_value = 0.0000
p = 0.21, q = 0.31, eq_value = 0.0000
p = 0.22, q = 0.31, eq_value = 0.0000
p = 0.23, q = 0.31, eq_value = 0.0000
p = 0.24, q = 0.31, eq_value = 0.0000
p = 0.25, q = 0.31, eq_value = 0.0000
p = 0.26, q = 0.31, eq_value = 0.0000
p = 0.27, q = 0.31, eq_value = 0.0000
p = 0.28, q = 0.31, eq_value = 0.0000
p = 0.29, q = 0.31, eq_value = 0.0000
p = 0.30, q = 0.31, eq_value = 0.0000
p = 0.31, q = 0.31, eq_value = 0.0000
p = 0.32, q = 0.31, eq_value = 0.0000
p = 0.33, q = 0.31, eq_value = 0.0000
p = 0.34, q = 0.31, eq_value = 0.0000
p = 0.35, q = 0.31, eq_value = 0.0000
p = 0.36, q = 0.31, eq_value = 0.0000
p = 0.37, q = 0.31, eq_value = 0.0000
p = 0.38, q = 0.31, eq_value = 0.0000
p = 0.39, q = 0.31, eq_value = 0.0000
p = 0.40, q = 0.31, eq_value = 0.0000
p = 0.41, q = 0.31, eq_value = 0.0000
p = 0.42, q = 0.31, eq_value = 0.0000
p = 0.43, q = 0.31, eq_value = 0.0000
p = 0.44, q = 0.31, eq_value = 0.0000
p = 0.45, q = 0.31, eq_value = 0.0000
p = 0.46, q = 0.31, eq_value = 0.0000
p = 0.47, q = 0.31, eq_value = 0.0000
p = 0.48, q = 0.31, eq_value = 0.0000
p = 0.49, q = 0.31, eq_value = 0.0000
p = 0.50, q = 0.31, eq_value = 0.0000
p = 0.51, q = 0.31, eq_value = 0.0000
p = 0.52, q = 0.31, eq_value = 0.0001
p = 0.53, q = 0.31, eq_value = 0.0012
p = 0.54, q = 0.31, eq_value = 0.0065
p = 0.55, q = 0.31, eq_value = 0.0285
p = 0.56, q = 0.31, eq_value = 0.0901
p = 0.57, q = 0.31, eq_value = 0.1786
p = 0.58, q = 0.31, eq_value = 0.2648
p = 0.59, q = 0.31, eq_value = 0.3353
p = 0.60, q = 0.31, eq_value = 0.3916
p = 0.61, q = 0.31, eq_value = 0.4413
p = 0.62, q = 0.31, eq_value = 0.4832
p = 0.63, q = 0.31, eq_value = 0.5208
p = 0.64, q = 0.31, eq_value = 0.5545
p = 0.65, q = 0.31, eq_value = 0.5838
p = 0.66, q = 0.31, eq_value = 0.6093
p = 0.67, q = 0.31, eq_value = 0.6338
p = 0.68, q = 0.31, eq_value = 0.6588
p = 0.69, q = 0.31, eq_value = 0.6823
p = 0.70, q = 0.31, eq_value = 0.7004
p = 0.71, q = 0.31, eq_value = 0.7183
p = 0.72, q = 0.31, eq_value = 0.7356
p = 0.73, q = 0.31, eq_value = 0.7526
p = 0.74, q = 0.31, eq_value = 0.7670
p = 0.75, q = 0.31, eq_value = 0.7810
p = 0.76, q = 0.31, eq_value = 0.7959
p = 0.77, q = 0.31, eq_value = 0.8091
p = 0.78, q = 0.31, eq_value = 0.8217
